,Configuration,Tasks Analyzed,Raw Dis Mean,Raw Err Mean,Errors (Err > 0),Error Rate (Errors / Total),Detected Errors (Err > 0 and Dis > 0),Detection Rate (Detected / Errors),Confident (Dis = 0),Confident Rate (Confident / Total),Confident Errors (Err > 0 and Dis = 0),Confident Error Rate (Confident Errors / Confident),Error Mean When Confident,Raw Dis Std,Raw Dis min,Raw Dis Max,Raw Err Std,Raw Err min,Raw Err Max,R² (Err vs Dis),Spearman Rho err vs. diss,Unconfident Spearman Rho err vs. diss,no_candidates,threshold,model
10,gemini_2_0_flash_lite_temp0.6_5500_sample,148,0.03437714987714988,0.11611302211302213,74,0.5,31,0.4189189189189189,117,0.7905405405405406,43,0.36752136752136755,0.08572960372960374,0.11451483560036296,0.0,0.7950909090909091,0.20309187297861028,0.0,0.9532727272727273,0.1759399774049093,0.4870806765448848,0.8770161290322582,5500,5500,gemini_2_0_flash_lite
11,gemini_2_0_flash_lite_temp0.6_6000_sample,148,0.03436711711711712,0.11626576576576578,72,0.4864864864864865,31,0.4305555555555556,116,0.7837837837837838,41,0.35344827586206895,0.08664080459770114,0.11406654049482588,0.0,0.7828333333333334,0.20318126221308816,0.0,0.9533333333333334,0.17472053149419065,0.4730193597119246,0.8859970674486803,6000,6000,gemini_2_0_flash_lite
12,gemini_2_0_flash_lite_temp0.6_6500_sample,148,0.03455405405405405,0.11656652806652805,73,0.49324324324324326,31,0.4246575342465753,117,0.7905405405405406,42,0.358974358974359,0.08607100591715976,0.1147397025491745,0.0,0.7846153846153846,0.20332397012210662,0.0,0.9536923076923077,0.17772442759142526,0.4878953012096693,0.870249021460609,6500,6500,gemini_2_0_flash_lite
13,gemini_2_0_flash_lite_temp0.6_7000_sample,148,0.03457625482625482,0.11657625482625479,73,0.49324324324324326,31,0.4246575342465753,117,0.7905405405405406,42,0.358974358974359,0.08616971916971916,0.11479371341539912,0.0,0.7881428571428571,0.20328357987978904,0.0,0.9538571428571428,0.1755636586778998,0.4887341870227048,0.8904123444786953,7000,7000,gemini_2_0_flash_lite
14,gemini_2_0_flash_lite_temp0.6_7500_sample,148,0.034776576576576575,0.11646936936936939,75,0.5067567567567568,31,0.41333333333333333,117,0.7905405405405406,44,0.37606837606837606,0.08638974358974359,0.11507651531163149,0.0,0.7824,0.20310504122368103,0.0,0.9496,0.17169375456656166,0.4832557023745725,0.8741935483870968,7500,7500,gemini_2_0_flash_lite
15,gemini_2_0_flash_lite_temp0.6_8000_sample,148,0.034816722972972974,0.11639949324324325,75,0.5067567567567568,32,0.4266666666666667,116,0.7837837837837838,43,0.3706896551724138,0.08681681034482759,0.11534525363908626,0.0,0.789125,0.20253839708267052,0.0,0.95225,0.17292819835479334,0.4815911086809467,0.8819648093841641,8000,8000,gemini_2_0_flash_lite
16,gemini_2_0_flash_lite_temp0.6_8500_sample,148,0.03448092209856916,0.11606518282988873,74,0.5,31,0.4189189189189189,117,0.7905405405405406,43,0.36752136752136755,0.08601005530417295,0.11420003657977379,0.0,0.7843529411764706,0.2025898474016648,0.0,0.9515294117647058,0.17384966513310685,0.48577273539654764,0.8741935483870968,8500,8500,gemini_2_0_flash_lite
17,gemini_2_0_flash_lite_temp0.6_9000_sample,147,0.03500075585789872,0.11705442176870749,73,0.4965986394557823,31,0.4246575342465753,115,0.782312925170068,42,0.3652173913043478,0.08732657004830918,0.11581285783209563,0.0,0.792,0.20303570498851733,0.0,0.9463333333333334,0.17686902882531452,0.4730642085354407,0.8939602273820922,9000,9000,gemini_2_0_flash_lite
18,gemini_2_0_flash_lite_temp0.6_9500_sample,147,0.034843537414965986,0.11729967776584319,74,0.5034013605442177,31,0.4189189189189189,116,0.7891156462585034,43,0.3706896551724138,0.08688566243194193,0.1150995393926552,0.0,0.7862105263157895,0.20337761406342875,0.0,0.9535789473684211,0.17365959248284346,0.4864929350060971,0.8795241500489287,9500,9500,gemini_2_0_flash_lite
19,gemini_2_0_flash_lite_temp0.6_10000_sample,147,0.03480204081632653,0.11721360544217686,72,0.4897959183673469,31,0.4305555555555556,115,0.782312925170068,41,0.3565217391304348,0.08751304347826087,0.11549861704822596,0.0,0.7823,0.20372763885958162,0.0,0.9517,0.17373083619603347,0.4744403404099449,0.8918621700879765,10000,10000,gemini_2_0_flash_lite
20,gemini_2_5_pro_temp0.6_100_sample,146,0.029657534246575343,0.07541095890410959,57,0.3904109589041096,38,0.6666666666666666,104,0.7123287671232876,19,0.18269230769230768,0.03923076923076923,0.06535901257995648,0.0,0.28,0.15764155070932095,0.0,0.74,0.24365227046922266,0.6791020754339478,0.810797301011999,100,100,gemini_2_5_pro
21,gemini_2_5_pro_temp0.6_1000_sample,145,0.029089655172413794,0.07607586206896551,63,0.43448275862068964,46,0.7301587301587301,99,0.6827586206896552,17,0.1717171717171717,0.04025252525252525,0.06315781189472423,0.0,0.328,0.15957729000808918,0.0,0.733,0.2435505911056024,0.7381005349414672,0.8663561844972536,1000,1000,gemini_2_5_pro
22,gemini_2_5_pro_temp0.6_1500_sample,145,0.029498850574712642,0.07581609195402299,64,0.4413793103448276,47,0.734375,97,0.6689655172413793,17,0.17525773195876287,0.04096907216494845,0.06487195905378346,0.0,0.35,0.1584772264772773,0.0,0.7166666666666667,0.2376457765961132,0.7293935858066986,0.8687710359124805,1500,1500,gemini_2_5_pro
23,gemini_2_5_pro_temp0.6_2000_sample,145,0.029241379310344828,0.0754448275862069,66,0.45517241379310347,48,0.7272727272727273,97,0.6689655172413793,18,0.18556701030927836,0.040819587628865985,0.06384885448296751,0.0,0.3415,0.15788832934137867,0.0,0.7265,0.23782433356321098,0.7362738861638451,0.8837979454399403,2000,2000,gemini_2_5_pro
24,gemini_2_5_pro_temp0.6_2500_sample,145,0.02952,0.07623448275862069,65,0.4482758620689655,46,0.7076923076923077,98,0.6758620689655173,19,0.19387755102040816,0.04124081632653061,0.064094096344413,0.0,0.3376,0.16067597609380807,0.0,0.7336,0.2279978294611923,0.7229467595128134,0.8720943694468478,2500,2500,gemini_2_5_pro
25,gemini_2_5_pro_temp0.6_3000_sample,145,0.02936781609195402,0.07617011494252875,65,0.4482758620689655,46,0.7076923076923077,97,0.6689655172413793,19,0.1958762886597938,0.041391752577319585,0.06471299115890458,0.0,0.3606666666666667,0.1600729484912554,0.0,0.7383333333333333,0.23646366532428387,0.7157485405829029,0.8832582378806797,3000,3000,gemini_2_5_pro
26,gemini_2_5_pro_temp0.6_3500_sample,145,0.029266995073891626,0.07604926108374384,66,0.45517241379310347,46,0.696969696969697,99,0.6827586206896552,20,0.20202020202020202,0.040112554112554114,0.06409533551854628,0.0,0.3514285714285714,0.15922240441838387,0.0,0.722,0.2353290359619844,0.7302051738801257,0.8681962566190808,3500,3500,gemini_2_5_pro
27,gemini_2_5_pro_temp0.6_4000_sample,145,0.029277586206896553,0.07639482758620689,67,0.46206896551724136,47,0.7014925373134329,96,0.6620689655172414,20,0.20833333333333334,0.04211718749999999,0.06416301381987496,0.0,0.34725,0.15987019969058713,0.0,0.727,0.22663284061349787,0.7091463951441331,0.8843023703671258,4000,4000,gemini_2_5_pro
28,gemini_2_5_pro_temp0.6_4500_sample,145,0.02960459770114943,0.07568122605363985,68,0.4689655172413793,49,0.7205882352941176,96,0.6620689655172414,19,0.19791666666666666,0.04158564814814815,0.06485648941288231,0.0,0.3497777777777778,0.15917346498365795,0.0,0.7233333333333334,0.23747270780553875,0.729507410359419,0.8944628731819342,4500,4500,gemini_2_5_pro
29,gemini_2_5_pro_temp0.6_5000_sample,145,0.029682758620689656,0.07615448275862069,65,0.4482758620689655,47,0.7230769230769231,96,0.6620689655172414,18,0.1875,0.04171458333333333,0.0650700739996586,0.0,0.3542,0.15928088006966482,0.0,0.7182,0.24140889223599737,0.7180497384577832,0.8961118481477701,5000,5000,gemini_2_5_pro
30,gemini_2_5_pro_temp0.6_5500_sample,145,0.029581191222570538,0.07595611285266458,65,0.4482758620689655,47,0.7230769230769231,96,0.6620689655172414,18,0.1875,0.0416969696969697,0.06493576482437033,0.0,0.35309090909090907,0.15876933414610603,0.0,0.7214545454545455,0.2324506890598692,0.7171631822522522,0.8921318501887948,5500,5500,gemini_2_5_pro
31,gemini_2_5_pro_temp0.6_6000_sample,145,0.02925977011494253,0.07637356321839081,68,0.4689655172413793,50,0.7352941176470589,95,0.6551724137931034,18,0.18947368421052632,0.042078947368421056,0.06393800240601274,0.0,0.351,0.15967004804792073,0.0,0.7213333333333334,0.23528638605641938,0.7348787268004319,0.8818740704662367,6000,6000,gemini_2_5_pro
32,gemini_2_5_pro_temp0.6_6500_sample,145,0.028940053050397877,0.07610928381962866,69,0.47586206896551725,48,0.6956521739130435,97,0.6689655172413793,21,0.21649484536082475,0.041359238699444884,0.06314243118952916,0.0,0.3416923076923077,0.1598330458443628,0.0,0.7246153846153847,0.22796865017900647,0.7259669352046395,0.8822060631732411,6500,6500,gemini_2_5_pro
33,gemini_2_5_pro_temp0.6_7000_sample,145,0.029591133004926107,0.07619211822660099,67,0.46206896551724136,49,0.7313432835820896,94,0.6482758620689655,18,0.19148936170212766,0.04290577507598784,0.06443219353616386,0.0,0.35842857142857143,0.15986769281502342,0.0,0.7317142857142858,0.23859243565874466,0.7151129876700941,0.907284637161792,7000,7000,gemini_2_5_pro
34,gemini_2_5_pro_temp0.6_7500_sample,145,0.029463908045977014,0.07594666666666668,67,0.46206896551724136,48,0.7164179104477612,96,0.6620689655172414,19,0.19791666666666666,0.041494444444444445,0.06432910110591468,0.0,0.34973333333333334,0.1592103228521379,0.0,0.7278666666666667,0.23499257067781365,0.7227242819000055,0.8946656805380709,7500,7500,gemini_2_5_pro
35,gemini_2_5_pro_temp0.6_8000_sample,145,0.02938362068965518,0.07592068965517243,66,0.45517241379310347,49,0.7424242424242424,95,0.6551724137931034,17,0.17894736842105263,0.041825,0.06407470326187631,0.0,0.350125,0.15906619868255317,0.0,0.727125,0.23266107772043165,0.7326958789669202,0.8778004585148703,8000,8000,gemini_2_5_pro
36,gemini_2_5_pro_temp0.6_8500_sample,145,0.02933711967545639,0.07605030425963488,67,0.46206896551724136,47,0.7014925373134329,96,0.6620689655172414,20,0.20833333333333334,0.041768382352941176,0.06416680001996676,0.0,0.3572941176470588,0.15965156891441376,0.0,0.7212941176470589,0.23582330617706793,0.7130127496405635,0.8949718107965955,8500,8500,gemini_2_5_pro
37,gemini_2_5_pro_temp0.6_9000_sample,145,0.029484291187739462,0.07580459770114943,69,0.47586206896551725,49,0.7101449275362319,95,0.6551724137931034,20,0.21052631578947367,0.042071345029239766,0.06398106184768615,0.0,0.3453333333333333,0.15923596755532354,0.0,0.7283333333333334,0.2328586998959099,0.7192631274124792,0.893216474883361,9000,9000,gemini_2_5_pro
38,gemini_2_5_pro_temp0.6_9500_sample,145,0.02941343012704174,0.07615825771324865,67,0.46206896551724136,49,0.7313432835820896,96,0.6620689655172414,18,0.1875,0.04170504385964912,0.06405084276308318,0.0,0.3409473684210526,0.15957026113732056,0.0,0.7248421052631578,0.23662834233205032,0.7329665752652483,0.8951758976356119,9500,9500,gemini_2_5_pro
39,gemini_2_5_pro_temp0.6_10000_sample,144,0.029342361111111118,0.07663888888888888,68,0.4722222222222222,48,0.7058823529411765,95,0.6597222222222222,20,0.21052631578947367,0.04243473684210526,0.06394847381101826,0.0,0.3572,0.15987792656999586,0.0,0.7227,0.23269187774894529,0.7170973799691357,0.8871144674944647,10000,10000,gemini_2_5_pro
40,gpt_o4_mini_temp0.6_100_sample,147,0.03714285714285715,0.09054421768707484,65,0.4421768707482993,41,0.6307692307692307,101,0.6870748299319728,24,0.2376237623762376,0.048514851485148516,0.08410392016877158,0.0,0.51,0.18312771021578841,0.0,0.99,0.18703894798517728,0.6494248172917402,0.8043023041154472,100,100,gpt_o4_mini
41,gpt_o4_mini_temp0.6_1000_sample,147,0.03809523809523809,0.08968027210884354,77,0.5238095238095238,52,0.6753246753246753,94,0.6394557823129252,25,0.26595744680851063,0.04077659574468085,0.08659958157141795,0.0,0.519,0.1791413376708765,0.0,0.976,0.22683884214192895,0.6989203016407175,0.8196357624239213,1000,1000,gpt_o4_mini
42,gpt_o4_mini_temp0.6_1500_sample,147,0.03819501133786848,0.08950566893424036,78,0.5306122448979592,55,0.7051282051282052,92,0.6258503401360545,23,0.25,0.04128260869565217,0.08691887985813855,0.0,0.5026666666666667,0.17859937285581956,0.0,0.9713333333333334,0.21874934960140824,0.7127075823739387,0.7970951737878349,1500,1500,gpt_o4_mini
43,gpt_o4_mini_temp0.6_2000_sample,147,0.038013605442176863,0.08979251700680273,77,0.5238095238095238,54,0.7012987012987013,92,0.6258503401360545,23,0.25,0.042027173913043475,0.08772289289199782,0.0,0.5135,0.17888849796985154,0.0,0.975,0.2121712433666998,0.6998465340229449,0.8259959584295612,2000,2000,gpt_o4_mini
44,gpt_o4_mini_temp0.6_2500_sample,147,0.038525170068027206,0.09058775510204081,79,0.5374149659863946,56,0.7088607594936709,91,0.6190476190476191,23,0.25274725274725274,0.04240439560439561,0.08812906802964501,0.0,0.5172,0.18007541462427148,0.0,0.9744,0.21899004332135974,0.7157646622768989,0.8179736109243365,2500,2500,gpt_o4_mini
45,gpt_o4_mini_temp0.6_3000_sample,147,0.0383922902494331,0.09001133786848071,81,0.5510204081632653,57,0.7037037037037037,90,0.6122448979591837,24,0.26666666666666666,0.03845185185185185,0.0870578621033966,0.0,0.509,0.17950617325255488,0.0,0.9723333333333334,0.22352579566302044,0.722133108843919,0.7800648400671524,3000,3000,gpt_o4_mini
46,gpt_o4_mini_temp0.6_3500_sample,147,0.038555879494655006,0.09009523809523809,80,0.54421768707483,54,0.675,92,0.6258503401360545,26,0.2826086956521739,0.04176086956521739,0.08792502948067293,0.0,0.5111428571428571,0.1788027169473785,0.0,0.9728571428571429,0.22275993705967045,0.6980260502928731,0.8246531861336133,3500,3500,gpt_o4_mini
47,gpt_o4_mini_temp0.6_4000_sample,147,0.038156462585034016,0.0897891156462585,80,0.54421768707483,55,0.6875,92,0.6258503401360545,25,0.2717391304347826,0.04161141304347826,0.0866316593227355,0.0,0.49525,0.17949833650120803,0.0,0.97675,0.2178699601600812,0.7090658090125221,0.8281049879583144,4000,4000,gpt_o4_mini
48,gpt_o4_mini_temp0.6_4500_sample,147,0.03830687830687831,0.08949206349206348,80,0.54421768707483,58,0.725,88,0.5986394557823129,22,0.25,0.03903787878787879,0.0875738604948081,0.0,0.5068888888888889,0.1784998996070809,0.0,0.9762222222222222,0.21833697387231898,0.7181332034094298,0.7611128974229727,4500,4500,gpt_o4_mini
49,gpt_o4_mini_temp0.6_5000_sample,147,0.03863537414965986,0.0902734693877551,81,0.5510204081632653,58,0.7160493827160493,89,0.6054421768707483,23,0.25842696629213485,0.042613483146067416,0.08823332611380413,0.0,0.5134,0.17915367945077895,0.0,0.9758,0.22592384613000138,0.7128564001821234,0.826608007500473,5000,5000,gpt_o4_mini
50,gpt_o4_mini_temp0.6_5500_sample,147,0.038508348794063084,0.0900408163265306,81,0.5510204081632653,55,0.6790123456790124,92,0.6258503401360545,26,0.2826086956521739,0.04231818181818182,0.08774088496717077,0.0,0.5136363636363637,0.1795672512649299,0.0,0.9750909090909091,0.2219863122362995,0.7052761865449678,0.8287244982137286,5500,5500,gpt_o4_mini
51,gpt_o4_mini_temp0.6_6000_sample,147,0.03841156462585034,0.08979705215419502,80,0.54421768707483,58,0.725,89,0.6054421768707483,22,0.24719101123595505,0.042674157303370784,0.08759057142964677,0.0,0.5111666666666667,0.17872428644636465,0.0,0.974,0.22203329098982594,0.7133299419470557,0.8256429186661746,6000,6000,gpt_o4_mini
52,gpt_o4_mini_temp0.6_6500_sample,147,0.03852642595499738,0.09010465724751437,80,0.54421768707483,56,0.7,90,0.6122448979591837,24,0.26666666666666666,0.042494017094017095,0.0877224840441354,0.0,0.5083076923076923,0.17948843206834628,0.0,0.9727692307692307,0.22486799998770524,0.7032180821690517,0.8454520411423021,6500,6500,gpt_o4_mini
53,gpt_o4_mini_temp0.6_7000_sample,147,0.03852672497570457,0.0901642371234208,79,0.5374149659863946,57,0.7215189873417721,89,0.6054421768707483,22,0.24719101123595505,0.04307062600321027,0.08801689916795709,0.0,0.5077142857142857,0.179319372286359,0.0,0.9735714285714285,0.2209415102350164,0.7095627930683971,0.829754508430825,7000,7000,gpt_o4_mini
54,gpt_o4_mini_temp0.6_7500_sample,147,0.038403628117913834,0.09000090702947847,81,0.5510204081632653,57,0.7037037037037037,90,0.6122448979591837,24,0.26666666666666666,0.042715555555555555,0.08731103341068584,0.0,0.5084,0.17912452755292724,0.0,0.9758666666666667,0.22062499674085367,0.7081227157373549,0.8451179006828046,7500,7500,gpt_o4_mini
55,gpt_o4_mini_temp0.6_8000_sample,147,0.03844557823129252,0.09020323129251699,80,0.54421768707483,57,0.7125,90,0.6122448979591837,23,0.25555555555555554,0.04255277777777778,0.087355503951291,0.0,0.508125,0.17881425288445768,0.0,0.97175,0.22174814794447317,0.7167676027403495,0.8208689171215079,8000,8000,gpt_o4_mini
56,gpt_o4_mini_temp0.6_8500_sample,147,0.038525810324129654,0.09007042817126851,81,0.5510204081632653,57,0.7037037037037037,90,0.6122448979591837,24,0.26666666666666666,0.04261437908496732,0.08767546913517141,0.0,0.512235294117647,0.178944319927782,0.0,0.973764705882353,0.2213252924159479,0.7085672862348997,0.8514665374752187,8500,8500,gpt_o4_mini
57,gpt_o4_mini_temp0.6_9000_sample,147,0.038362055933484504,0.09016931216931216,81,0.5510204081632653,57,0.7037037037037037,89,0.6054421768707483,24,0.2696629213483146,0.04321348314606742,0.08754226381035603,0.0,0.5093333333333333,0.17902687566682365,0.0,0.9716666666666667,0.2193929219198112,0.700140137499185,0.8490478973759497,9000,9000,gpt_o4_mini
58,gpt_o4_mini_temp0.6_9500_sample,146,0.038412400865176645,0.09061932227829848,79,0.541095890410959,56,0.7088607594936709,89,0.6095890410958904,23,0.25842696629213485,0.042748669426374925,0.08837063958094914,0.0,0.5142105263157895,0.179499236610013,0.0,0.9757894736842105,0.2199435330564793,0.7096295039426568,0.8301544346323287,9500,9500,gpt_o4_mini
59,gpt_o4_mini_temp0.6_10000_sample,146,0.038373287671232874,0.09043972602739726,80,0.547945205479452,57,0.7125,89,0.6095890410958904,23,0.25842696629213485,0.04294719101123596,0.08795925994310755,0.0,0.5116,0.17970774237193593,0.0,0.9743,0.2187679178834121,0.7135529256375168,0.8327796594783199,10000,10000,gpt_o4_mini
60,claude_sonnet_4_temp0.6_100_sample,147,0.008571428571428572,0.061156462585034,49,0.3333333333333333,12,0.24489795918367346,134,0.9115646258503401,37,0.27611940298507465,0.05350746268656716,0.040473389258811006,0.0,0.4,0.13131732873304244,0.0,0.67,-0.13002333677194655,0.37824536619772803,0.5592286501377409,100,100,claude_sonnet_4
61,claude_sonnet_4_temp0.6_1000_sample,146,0.008349315068493152,0.05983561643835617,51,0.3493150684931507,14,0.27450980392156865,132,0.9041095890410958,37,0.2803030303030303,0.05247727272727273,0.04024370834272985,0.0,0.41,0.12869237119076715,0.0,0.73,-0.11400478531894853,0.40922920388496076,0.6043956043956044,1000,1000,claude_sonnet_4
62,claude_sonnet_4_temp0.6_1500_sample,146,0.007767123287671232,0.060515981735159804,54,0.3698630136986301,16,0.2962962962962963,130,0.8904109589041096,38,0.2923076923076923,0.05433846153846154,0.03867521496326969,0.0,0.406,0.13087053731677967,0.0,0.7193333333333334,-0.12871099943090303,0.40523648205203233,0.7448377581120943,1500,1500,claude_sonnet_4
63,claude_sonnet_4_temp0.6_2000_sample,146,0.007890410958904111,0.06099999999999999,55,0.3767123287671233,15,0.2727272727272727,130,0.8904109589041096,40,0.3076923076923077,0.0544076923076923,0.03887178137804268,0.0,0.4035,0.1315559415360046,0.0,0.7255,-0.12125235028892067,0.3787035140997998,0.7323529411764707,2000,2000,claude_sonnet_4
64,claude_sonnet_4_temp0.6_2500_sample,146,0.008073972602739725,0.060498630136986295,56,0.3835616438356164,16,0.2857142857142857,130,0.8904109589041096,40,0.3076923076923077,0.05408,0.03996406614508294,0.0,0.4188,0.13069876323229782,0.0,0.7096,-0.12685477329478667,0.40404476296370534,0.7461370673414173,2500,2500,claude_sonnet_4
65,claude_sonnet_4_temp0.6_3000_sample,146,0.008086757990867579,0.060422374429223734,55,0.3767123287671233,15,0.2727272727272727,131,0.8972602739726028,40,0.3053435114503817,0.053417302798982186,0.039914140248444314,0.0,0.417,0.13017866946394552,0.0,0.7143333333333334,-0.12135535019568411,0.4031444587144184,0.6881146626171873,3000,3000,claude_sonnet_4
66,claude_sonnet_4_temp0.6_3500_sample,146,0.007851272015655577,0.06060665362035225,55,0.3767123287671233,16,0.2909090909090909,130,0.8904109589041096,39,0.3,0.05409230769230769,0.03900571944582299,0.0,0.4105714285714286,0.13044118547753608,0.0,0.7157142857142857,-0.12462860417629695,0.40901622442751023,0.7735294117647058,3500,3500,claude_sonnet_4
67,claude_sonnet_4_temp0.6_4000_sample,146,0.007952054794520548,0.06085616438356165,56,0.3835616438356164,17,0.30357142857142855,129,0.8835616438356164,39,0.3023255813953488,0.05494573643410853,0.037791722782195475,0.0,0.38525,0.13125405354345981,0.0,0.71775,-0.11981637013419477,0.40412803054317536,0.7901846438969786,4000,4000,claude_sonnet_4
68,claude_sonnet_4_temp0.6_4500_sample,146,0.007937595129375951,0.06080821917808219,56,0.3835616438356164,16,0.2857142857142857,130,0.8904109589041096,40,0.3076923076923077,0.05431965811965812,0.0385041173253812,0.0,0.39644444444444443,0.13096690436514874,0.0,0.7262222222222222,-0.1201399421734699,0.4057326150695919,0.75,4500,4500,claude_sonnet_4
69,claude_sonnet_4_temp0.6_5000_sample,146,0.007920547945205478,0.06064383561643835,56,0.3835616438356164,17,0.30357142857142855,129,0.8835616438356164,39,0.3023255813953488,0.05441705426356589,0.038734370984826474,0.0,0.4024,0.130315702001055,0.0,0.7188,-0.11887116521445162,0.40789810288158335,0.7737585758453434,5000,5000,claude_sonnet_4
70,claude_sonnet_4_temp0.6_5500_sample,146,0.008008717310087173,0.060759651307596516,55,0.3767123287671233,17,0.3090909090909091,129,0.8835616438356164,38,0.29457364341085274,0.05450176180408738,0.03961792121925646,0.0,0.4121818181818182,0.13107697081838177,0.0,0.7310909090909091,-0.11964971234210742,0.41088074337339636,0.8056408626472118,5500,5500,claude_sonnet_4
71,claude_sonnet_4_temp0.6_6000_sample,146,0.007916666666666666,0.060323059360730596,57,0.3904109589041096,16,0.2807017543859649,130,0.8904109589041096,41,0.3153846153846154,0.053871794871794866,0.03935023652935629,0.0,0.4131666666666667,0.1299076583738878,0.0,0.7143333333333334,-0.12105588221765107,0.4022710292583487,0.7461370673414173,6000,6000,claude_sonnet_4
72,claude_sonnet_4_temp0.6_6500_sample,146,0.007928345626975765,0.06094204425711275,56,0.3835616438356164,16,0.2857142857142857,130,0.8904109589041096,40,0.3076923076923077,0.054515976331360946,0.03878494239140954,0.0,0.4016923076923077,0.13116358426116612,0.0,0.7167692307692307,-0.12387551297084176,0.4027133186543025,0.7411764705882353,6500,6500,claude_sonnet_4
73,claude_sonnet_4_temp0.6_7000_sample,146,0.007939334637964776,0.06082778864970645,56,0.3835616438356164,17,0.30357142857142855,129,0.8835616438356164,39,0.3023255813953488,0.05486267995570321,0.039296706647928406,0.0,0.4095714285714286,0.13116957156611725,0.0,0.726,-0.12638290419825737,0.40850574109051907,0.7779141104294479,7000,7000,claude_sonnet_4
