,Configuration,Tasks Analyzed,Raw Dis Mean,Raw Err Mean,Errors (Err > 0),Error Rate (Errors / Total),Detected Errors (Err > 0 and Dis > 0),Detection Rate (Detected / Errors),Confident (Dis = 0),Confident Rate (Confident / Total),Confident Errors (Err > 0 and Dis = 0),Confident Error Rate (Confident Errors / Confident),Error Mean When Confident,Raw Dis Std,Raw Dis min,Raw Dis Max,Raw Err Std,Raw Err min,Raw Err Max,R² (Err vs Dis),Spearman Rho err vs. diss,Unconfident Spearman Rho err vs. diss,no_candidates,threshold,model
12,ministral_8b_temp0.6_13_candidate,144,0.09286805555555555,0.1561875,86,0.5972222222222222,68,0.7906976744186046,76,0.5277777777777778,18,0.23684210526315788,0.07080263157894737,0.16080959438484738,0.0,0.752,0.24093679924959344,0.0,1.0,0.32622290560128897,0.7516993238263151,0.7704193629836966,13,13,ministral_8b
13,ministral_8b_temp0.6_14_candidate,144,0.09361805555555555,0.1585902777777778,86,0.5972222222222222,69,0.8023255813953488,75,0.5208333333333334,17,0.22666666666666666,0.07317333333333334,0.16541173361778588,0.0,0.78,0.24252798845340753,0.0,1.0,0.30592491778398767,0.7503623120117274,0.7841501852851199,14,14,ministral_8b
14,ministral_8b_temp0.6_15_candidate,144,0.09325,0.1581388888888889,85,0.5902777777777778,68,0.8,75,0.5208333333333334,17,0.22666666666666666,0.07314666666666667,0.16381037902946743,0.0,0.755,0.24451844997166003,0.0,1.0,0.31711458261130265,0.7498836559968624,0.7917062596993772,15,15,ministral_8b
15,ministral_8b_temp0.6_16_candidate,144,0.09347916666666667,0.16004166666666667,86,0.5972222222222222,66,0.7674418604651163,77,0.5347222222222222,20,0.2597402597402597,0.07745454545454546,0.16400037977386583,0.0,0.756,0.2430192857858999,0.0,1.0,0.3151506206062663,0.729856339917258,0.821559706257982,16,16,ministral_8b
16,ministral_8b_temp0.6_17_candidate,144,0.09134027777777778,0.15854166666666666,86,0.5972222222222222,67,0.7790697674418605,77,0.5347222222222222,19,0.24675324675324675,0.07079220779220778,0.1607929639834701,0.0,0.734,0.24279040100350846,0.0,1.0,0.30343582376818934,0.7521658240082744,0.7527964335794901,17,17,ministral_8b
17,ministral_8b_temp0.6_18_candidate,144,0.09139583333333333,0.15713888888888888,86,0.5972222222222222,65,0.7558139534883721,78,0.5416666666666666,21,0.2692307692307692,0.07397435897435899,0.16068720558337693,0.0,0.744,0.23972457028591254,0.0,1.0,0.3348059534985188,0.7376013792061517,0.8334046666229912,18,18,ministral_8b
18,ministral_8b_temp0.6_19_candidate,144,0.09248611111111112,0.15686111111111112,87,0.6041666666666666,68,0.7816091954022989,75,0.5208333333333334,19,0.25333333333333335,0.07354666666666666,0.1609840393275367,0.0,0.749,0.23816980436209068,0.0,1.0,0.3128394449746206,0.7384619088425307,0.8014032139047953,19,19,ministral_8b
19,ministral_8b_temp0.6_20_candidate,144,0.09270833333333334,0.15721527777777775,87,0.6041666666666666,67,0.7701149425287356,77,0.5347222222222222,20,0.2597402597402597,0.07189610389610389,0.16070603230571168,0.0,0.762,0.23927326785713848,0.0,1.0,0.31259497224504296,0.7450034272910787,0.7870605980024609,20,20,ministral_8b
20,ministral_8b_temp0.6_21_candidate,144,0.0931111111111111,0.15745833333333334,87,0.6041666666666666,68,0.7816091954022989,75,0.5208333333333334,19,0.25333333333333335,0.07710666666666667,0.16184492368000813,0.0,0.75,0.24017802641998706,0.0,1.0,0.3153404691911861,0.7325211327936643,0.8209551134619645,21,21,ministral_8b
21,ministral_8b_temp0.6_22_candidate,144,0.09108333333333335,0.15670833333333334,86,0.5972222222222222,69,0.8023255813953488,75,0.5208333333333334,17,0.22666666666666666,0.06406666666666666,0.15726426361736195,0.0,0.721,0.24082020941750068,0.0,0.999,0.3283694697513009,0.760718531191884,0.7939448756419134,22,22,ministral_8b
22,ministral_8b_temp0.6_23_candidate,144,0.09081249999999999,0.15588194444444448,87,0.6041666666666666,67,0.7701149425287356,76,0.5277777777777778,20,0.2631578947368421,0.05926315789473685,0.15472506838969063,0.0,0.742,0.24030682055932215,0.0,0.997,0.34850999047163933,0.7617749435265457,0.7766038673655138,23,23,ministral_8b
23,ministral_8b_temp0.6_24_candidate,144,0.09256944444444445,0.15775694444444444,87,0.6041666666666666,69,0.7931034482758621,74,0.5138888888888888,18,0.24324324324324326,0.06177027027027028,0.15784616512331176,0.0,0.715,0.2416440290123682,0.0,0.998,0.3634240273643813,0.7640125500924568,0.8145746944571562,24,24,ministral_8b
24,ministral_8b_temp0.6_25_candidate,144,0.09209722222222222,0.15641666666666668,87,0.6041666666666666,69,0.7931034482758621,74,0.5138888888888888,18,0.24324324324324326,0.0616891891891892,0.15875790966491352,0.0,0.728,0.23960408605772057,0.0,0.999,0.3561045968353672,0.7665221916633369,0.8240301678924461,25,25,ministral_8b
25,ministral_8b_temp0.6_26_candidate,144,0.09422222222222222,0.15632638888888892,88,0.6111111111111112,68,0.7727272727272727,76,0.5277777777777778,20,0.2631578947368421,0.059802631578947364,0.16053095255555877,0.0,0.749,0.23957809646047892,0.0,0.998,0.36895987657152507,0.7691481345089332,0.7960126359148936,26,26,ministral_8b
26,ministral_8b_temp0.6_27_candidate,144,0.09347916666666667,0.1567361111111111,87,0.6041666666666666,69,0.7931034482758621,74,0.5138888888888888,18,0.24324324324324326,0.060162162162162164,0.1600084619615649,0.0,0.745,0.2392250505425775,0.0,1.0,0.3574795371382242,0.7676217787398424,0.79137937505317,27,27,ministral_8b
27,ministral_8b_temp0.6_28_candidate,144,0.09153472222222221,0.15708333333333335,85,0.5902777777777778,68,0.8,75,0.5208333333333334,17,0.22666666666666666,0.05872,0.15662020202788712,0.0,0.731,0.23917652418709956,0.0,0.999,0.3395483066080459,0.7710641317586485,0.7710501081445901,28,28,ministral_8b
28,ministral_8b_temp0.6_29_candidate,144,0.09143055555555556,0.1569375,86,0.5972222222222222,68,0.7906976744186046,75,0.5208333333333334,18,0.24,0.05972,0.15512927641064841,0.0,0.712,0.23918516823762528,0.0,0.999,0.3350996581152449,0.7689545749184438,0.7844314117639489,29,29,ministral_8b
29,ministral_8b_temp0.6_30_candidate,144,0.09279166666666666,0.15522222222222223,86,0.5972222222222222,70,0.813953488372093,72,0.5,16,0.2222222222222222,0.061875,0.15660335045904988,0.0,0.72,0.23750755673488128,0.0,0.999,0.34400948897585293,0.7650048224027464,0.8084742151321717,30,30,ministral_8b
30,ministral_8b_temp0.6_31_candidate,144,0.09236111111111112,0.15807638888888886,86,0.5972222222222222,67,0.7790697674418605,75,0.5208333333333334,19,0.25333333333333335,0.06086666666666667,0.15653445711865518,0.0,0.732,0.240022831085952,0.0,0.998,0.33796679616814507,0.7598605243413507,0.7866369471570079,31,31,ministral_8b
31,ministral_8b_temp0.6_32_candidate,144,0.09327083333333334,0.1569236111111111,86,0.5972222222222222,69,0.8023255813953488,74,0.5138888888888888,17,0.22972972972972974,0.061148648648648656,0.15808187131418466,0.0,0.775,0.23955531951760556,0.0,0.997,0.3327278057529489,0.764222687452613,0.7831690018954135,32,32,ministral_8b
32,ministral_8b_temp0.6_33_candidate,144,0.0912986111111111,0.15637500000000001,87,0.6041666666666666,71,0.8160919540229885,73,0.5069444444444444,16,0.2191780821917808,0.061082191780821915,0.15583917457239152,0.0,0.752,0.2391561227350591,0.0,1.0,0.33505397454734354,0.7701584881452168,0.7952744682379369,33,33,ministral_8b
33,ministral_8b_temp0.6_34_candidate,144,0.09263194444444445,0.1551597222222222,87,0.6041666666666666,71,0.8160919540229885,72,0.5,16,0.2222222222222222,0.04952777777777778,0.15497247723958824,0.0,0.735,0.23806070255277925,0.0,1.0,0.3624877520298214,0.7925944173256874,0.7720083953275747,34,34,ministral_8b
34,ministral_8b_temp0.6_35_candidate,144,0.09236111111111112,0.15703472222222223,88,0.6111111111111112,73,0.8295454545454546,71,0.4930555555555556,15,0.2112676056338028,0.05153521126760563,0.15697397214856595,0.0,0.772,0.24054964298209158,0.0,0.999,0.3527746556240149,0.7967972011841485,0.7901176499037403,35,35,ministral_8b
35,ministral_8b_temp0.6_36_candidate,144,0.09278472222222223,0.15649305555555557,89,0.6180555555555556,74,0.8314606741573034,70,0.4861111111111111,15,0.21428571428571427,0.05152857142857143,0.15674404840705738,0.0,0.739,0.23980550558177402,0.0,1.0,0.3598934514558594,0.7906303826953615,0.7673621150727691,36,36,ministral_8b
36,ministral_8b_temp0.6_37_candidate,144,0.09249305555555556,0.15602083333333333,90,0.625,73,0.8111111111111111,70,0.4861111111111111,17,0.24285714285714285,0.051957142857142855,0.15560339526643163,0.0,0.728,0.23854077419774822,0.0,0.998,0.34981586292680555,0.7796179418347468,0.7726646622332153,37,37,ministral_8b
37,ministral_8b_temp0.6_38_candidate,144,0.09247916666666667,0.15628472222222223,89,0.6180555555555556,73,0.8202247191011236,70,0.4861111111111111,16,0.22857142857142856,0.051814285714285716,0.15665540601153505,0.0,0.721,0.24045127316483378,0.0,1.0,0.3517122880796407,0.7863113280071933,0.768959019930813,38,38,ministral_8b
38,ministral_8b_temp0.6_39_candidate,144,0.09195138888888889,0.15616666666666668,91,0.6319444444444444,76,0.8351648351648352,68,0.4722222222222222,15,0.22058823529411764,0.05295588235294118,0.15461234363279844,0.0,0.718,0.2404305166432359,0.0,0.998,0.3521732580634932,0.7885141471796983,0.7881070900062747,39,39,ministral_8b
39,ministral_8b_temp0.6_40_candidate,144,0.09187499999999998,0.15756944444444443,90,0.625,74,0.8222222222222222,70,0.4861111111111111,16,0.22857142857142856,0.053142857142857144,0.1564488235014888,0.0,0.734,0.2409625274226546,0.0,0.999,0.33230693322336236,0.7821193494087225,0.7679108346293416,40,40,ministral_8b
40,ministral_8b_temp0.6_41_candidate,144,0.0919236111111111,0.1567361111111111,90,0.625,74,0.8222222222222222,69,0.4791666666666667,16,0.2318840579710145,0.05272463768115942,0.15541025812797662,0.0,0.732,0.23960760706341175,0.0,0.999,0.34519189842038944,0.779871025018273,0.7803361716920127,41,41,ministral_8b
41,ministral_8b_temp0.6_42_candidate,144,0.09325,0.15718055555555555,91,0.6319444444444444,75,0.8241758241758241,69,0.4791666666666667,16,0.2318840579710145,0.052000000000000005,0.15734633156052785,0.0,0.728,0.2410443323902662,0.0,1.0,0.3618970869273819,0.7913569472554082,0.7779808948848224,42,42,ministral_8b
42,ministral_8b_temp0.6_43_candidate,144,0.09177777777777778,0.15739583333333332,90,0.625,75,0.8333333333333334,68,0.4722222222222222,15,0.22058823529411764,0.05332352941176471,0.156227773727819,0.0,0.726,0.24225698644753033,0.0,1.0,0.3520728199697819,0.7856699291952989,0.7994339666006741,43,43,ministral_8b
43,ministral_8b_temp0.6_44_candidate,144,0.09221527777777777,0.15816666666666668,91,0.6319444444444444,74,0.8131868131868132,70,0.4861111111111111,17,0.24285714285714285,0.05255714285714286,0.158618390904889,0.0,0.74,0.24231416132322472,0.0,1.0,0.3569244266732394,0.7870987958077565,0.7827803309870812,44,44,ministral_8b
44,ministral_8b_temp0.6_45_candidate,144,0.09117361111111111,0.15698611111111113,90,0.625,74,0.8222222222222222,69,0.4791666666666667,16,0.2318840579710145,0.051710144927536235,0.15587701392538034,0.0,0.716,0.24037690272289958,0.0,0.998,0.3511104877193615,0.7832286856369864,0.7729012252207461,45,45,ministral_8b
45,ministral_8b_temp0.6_46_candidate,144,0.09170138888888889,0.15714583333333332,90,0.625,75,0.8333333333333334,68,0.4722222222222222,15,0.22058823529411764,0.05280882352941177,0.15522779318101756,0.0,0.718,0.2415027020998477,0.0,1.0,0.34959430811136494,0.7826296557282794,0.784440799128567,46,46,ministral_8b
46,ministral_8b_temp0.6_47_candidate,144,0.0915138888888889,0.15561111111111112,89,0.6180555555555556,74,0.8314606741573034,69,0.4791666666666667,15,0.21739130434782608,0.052000000000000005,0.1549461817907857,0.0,0.722,0.23933191477966068,0.0,1.0,0.36296585030673567,0.7821693916383562,0.7779453419218887,47,47,ministral_8b
47,ministral_8b_temp0.6_48_candidate,144,0.09005555555555554,0.15756944444444443,90,0.625,76,0.8444444444444444,67,0.4652777777777778,14,0.208955223880597,0.05323880597014926,0.15306551691722012,0.0,0.722,0.2414292124452084,0.0,1.0,0.36057140004021704,0.7869439079818493,0.7955326800865875,48,48,ministral_8b
48,ministral_8b_temp0.6_49_candidate,144,0.09072222222222222,0.15690972222222221,89,0.6180555555555556,75,0.8426966292134831,68,0.4722222222222222,14,0.20588235294117646,0.052397058823529415,0.15404884887433004,0.0,0.7,0.24034514861139583,0.0,1.0,0.3617566443704381,0.7857965965536037,0.7819646023477145,49,49,ministral_8b
49,ministral_8b_temp0.6_50_candidate,144,0.09097222222222222,0.15791666666666665,91,0.6319444444444444,75,0.8241758241758241,69,0.4791666666666667,16,0.2318840579710145,0.05381159420289855,0.15438412341211902,0.0,0.704,0.24345055681002478,0.0,0.999,0.336759458567385,0.7845949940970651,0.7790289885774259,50,50,ministral_8b
50,deepseek_v3_0324_temp0.6_1_candidate,147,0.0,0.07852380952380954,51,0.3469387755102041,0,0.0,147,1.0,51,0.3469387755102041,0.07852380952380952,0.0,0.0,0.0,0.19249377879631183,0.0,0.988,-0.1664061319094905,,,1,1,deepseek_v3_0324
51,deepseek_v3_0324_temp0.6_2_candidate,146,0.021479452054794523,0.07557534246575343,52,0.3561643835616438,10,0.19230769230769232,135,0.9246575342465754,42,0.3111111111111111,0.060429629629629625,0.11271398031568164,0.0,0.837,0.17743136182515562,0.0,0.989,-0.041437247765475194,0.3533303818467772,0.7181818181818183,2,2,deepseek_v3_0324
52,deepseek_v3_0324_temp0.6_3_candidate,146,0.026315068493150684,0.07750000000000001,58,0.3972602739726027,18,0.3103448275862069,128,0.8767123287671232,40,0.3125,0.0602578125,0.10565819493301104,0.0,0.744,0.1740195332289036,0.0,0.989,-0.055149646986393464,0.46155894118752466,0.7440660474716203,3,3,deepseek_v3_0324
53,deepseek_v3_0324_temp0.6_4_candidate,146,0.02200684931506849,0.07643150684931506,58,0.3972602739726027,20,0.3448275862068966,126,0.863013698630137,38,0.30158730158730157,0.06081746031746032,0.08249047239092927,0.0,0.594,0.1717016330386533,0.0,0.987,-0.06281362801309176,0.4715141964746246,0.6972546563039488,4,4,deepseek_v3_0324
54,deepseek_v3_0324_temp0.6_5_candidate,146,0.022794520547945205,0.07531506849315067,61,0.4178082191780822,24,0.39344262295081966,122,0.8356164383561644,37,0.30327868852459017,0.05448360655737705,0.07732044314978875,0.0,0.51,0.16820457022380036,0.0,0.99,0.018217415409527926,0.5146341217198621,0.7561453300507609,5,5,deepseek_v3_0324
55,deepseek_v3_0324_temp0.6_6_candidate,145,0.02195172413793104,0.07637931034482759,60,0.41379310344827586,25,0.4166666666666667,120,0.8275862068965517,35,0.2916666666666667,0.05279166666666667,0.07077164160628209,0.0,0.482,0.16912803022095693,0.0,0.99,0.024057190991078836,0.5422137435202656,0.6691035013466717,6,6,deepseek_v3_0324
56,deepseek_v3_0324_temp0.6_7_candidate,145,0.022489655172413792,0.07595862068965517,60,0.41379310344827586,25,0.4166666666666667,120,0.8275862068965517,35,0.2916666666666667,0.05306666666666667,0.07117962874416356,0.0,0.477,0.16927296363798666,0.0,0.989,0.017993632370092216,0.5396070508039087,0.6876923076923077,7,7,deepseek_v3_0324
57,deepseek_v3_0324_temp0.6_8_candidate,145,0.02153103448275862,0.07675862068965517,59,0.4068965517241379,25,0.423728813559322,120,0.8275862068965517,34,0.2833333333333333,0.052941666666666665,0.0683374038210321,0.0,0.458,0.1696112096109326,0.0,0.988,0.013835446258166573,0.5424977053070799,0.7041169680646402,8,8,deepseek_v3_0324
58,deepseek_v3_0324_temp0.6_9_candidate,145,0.02115172413793103,0.07700689655172414,60,0.41379310344827586,27,0.45,118,0.8137931034482758,33,0.2796610169491525,0.05330508474576271,0.06534062801535613,0.0,0.383,0.17054454354141005,0.0,0.988,0.016761079715207794,0.5500328821070494,0.7445769798293287,9,9,deepseek_v3_0324
59,deepseek_v3_0324_temp0.6_10_candidate,145,0.023475862068965517,0.07811724137931035,59,0.4068965517241379,27,0.4576271186440678,117,0.8068965517241379,32,0.27350427350427353,0.05523931623931624,0.07104579220315639,0.0,0.374,0.17197271248853951,0.0,0.989,0.011471163133488949,0.5345577562039235,0.7554161198713486,10,10,deepseek_v3_0324
60,deepseek_v3_0324_temp0.6_11_candidate,145,0.0232551724137931,0.07704137931034484,61,0.4206896551724138,28,0.45901639344262296,117,0.8068965517241379,33,0.28205128205128205,0.05434188034188034,0.07239249144817246,0.0,0.45,0.17076197896536122,0.0,0.987,0.02510714093814903,0.5499856580998406,0.8072289156626509,11,11,deepseek_v3_0324
61,deepseek_v3_0324_temp0.6_12_candidate,145,0.02479310344827586,0.0768551724137931,62,0.42758620689655175,31,0.5,114,0.7862068965517242,31,0.2719298245614035,0.05335964912280702,0.07355166108925956,0.0,0.416,0.169125906142195,0.0,0.988,0.0627982714527674,0.5730197980474538,0.781565147236789,12,12,deepseek_v3_0324
62,deepseek_v3_0324_temp0.6_13_candidate,145,0.02403448275862069,0.07753793103448275,62,0.42758620689655175,29,0.46774193548387094,115,0.7931034482758621,33,0.28695652173913044,0.054721739130434786,0.07150793674716052,0.0,0.374,0.17178635571404527,0.0,0.985,0.04497655765867792,0.5509136037795208,0.7818345465777019,13,13,deepseek_v3_0324
63,deepseek_v3_0324_temp0.6_14_candidate,145,0.02346896551724138,0.07633793103448275,62,0.42758620689655175,32,0.5161290322580645,113,0.7793103448275862,30,0.26548672566371684,0.054522123893805306,0.06783306641255314,0.0,0.364,0.16899770333838984,0.0,0.982,0.037220427387546495,0.574247285080129,0.7534849596478354,14,14,deepseek_v3_0324
64,deepseek_v3_0324_temp0.6_15_candidate,145,0.0231448275862069,0.07617931034482758,63,0.43448275862068964,31,0.49206349206349204,114,0.7862068965517242,32,0.2807017543859649,0.05329824561403509,0.06789443929394542,0.0,0.36,0.1694806130288294,0.0,0.987,0.04135848618806537,0.5621175840691148,0.8000403388461038,15,15,deepseek_v3_0324
65,deepseek_v3_0324_temp0.6_16_candidate,145,0.023413793103448276,0.07624137931034483,63,0.43448275862068964,32,0.5079365079365079,111,0.7655172413793103,31,0.27927927927927926,0.05456756756756756,0.06849914031244042,0.0,0.348,0.16957705097915565,0.0,0.989,0.06645855648603438,0.5452221499968719,0.8268878115558539,16,16,deepseek_v3_0324
66,deepseek_v3_0324_temp0.6_17_candidate,145,0.02411724137931034,0.0761793103448276,63,0.43448275862068964,31,0.49206349206349204,113,0.7793103448275862,32,0.2831858407079646,0.05439823008849558,0.07126952276498442,0.0,0.393,0.16951906286723756,0.0,0.984,0.05647811746391096,0.5498738286989254,0.795600380004392,17,17,deepseek_v3_0324
67,deepseek_v3_0324_temp0.6_18_candidate,145,0.024531034482758625,0.07555862068965517,66,0.45517241379310347,37,0.5606060606060606,108,0.7448275862068966,29,0.26851851851851855,0.05317592592592593,0.0687269515142865,0.0,0.363,0.1682845650660714,0.0,0.987,0.0619047075055309,0.5940329588779846,0.7572809895090605,18,18,deepseek_v3_0324
68,deepseek_v3_0324_temp0.6_19_candidate,145,0.024696551724137934,0.07552413793103449,65,0.4482758620689655,34,0.5230769230769231,109,0.7517241379310344,31,0.28440366972477066,0.054220183486238534,0.06852518531600008,0.0,0.376,0.1676514480642799,0.0,0.984,0.04233970827480249,0.5541370715455284,0.7378116780111005,19,19,deepseek_v3_0324
69,deepseek_v3_0324_temp0.6_20_candidate,145,0.024806896551724137,0.07575172413793103,68,0.4689655172413793,36,0.5294117647058824,108,0.7448275862068966,32,0.2962962962962963,0.053842592592592595,0.06679327826513003,0.0,0.346,0.16758530636908608,0.0,0.989,0.04433661935034672,0.5692302839547815,0.7635091707428835,20,20,deepseek_v3_0324
70,deepseek_v3_0324_temp0.6_21_candidate,145,0.024455172413793105,0.07606896551724138,68,0.4689655172413793,39,0.5735294117647058,106,0.7310344827586207,29,0.27358490566037735,0.054924528301886794,0.066769906427077,0.0,0.351,0.16769589286901673,0.0,0.99,0.04103838965390716,0.5864485760098687,0.8052362642285227,21,21,deepseek_v3_0324
71,deepseek_v3_0324_temp0.6_22_candidate,145,0.024510344827586208,0.07595862068965517,68,0.4689655172413793,40,0.5882352941176471,104,0.7172413793103448,28,0.2692307692307692,0.05390384615384615,0.0655739768864805,0.0,0.323,0.16699349051373102,0.0,0.984,0.032323692498332,0.6016266606370294,0.778683173675961,22,22,deepseek_v3_0324
72,deepseek_v3_0324_temp0.6_23_candidate,145,0.025055172413793105,0.0755103448275862,65,0.4482758620689655,39,0.6,104,0.7172413793103448,26,0.25,0.05294230769230769,0.06839124558922827,0.0,0.35,0.16607385632619454,0.0,0.98,0.035531876104264115,0.5994208290902473,0.7327582458049992,23,23,deepseek_v3_0324
73,deepseek_v3_0324_temp0.6_24_candidate,145,0.024882758620689657,0.07557931034482758,67,0.46206896551724136,41,0.6119402985074627,102,0.7034482758620689,26,0.2549019607843137,0.05398039215686275,0.06789012456226359,0.0,0.365,0.16678661440401013,0.0,0.982,0.024635783476015916,0.5935751734856598,0.7475897036224588,24,24,deepseek_v3_0324
74,deepseek_v3_0324_temp0.6_25_candidate,145,0.02563448275862069,0.0750551724137931,68,0.4689655172413793,38,0.5588235294117647,105,0.7241379310344828,30,0.2857142857142857,0.05200952380952381,0.07149283193324986,0.0,0.429,0.16616828940649483,0.0,0.983,0.014210653999044642,0.5821929609782217,0.6676362983319732,25,25,deepseek_v3_0324
75,deepseek_v3_0324_temp0.6_26_candidate,145,0.025248275862068962,0.0762896551724138,67,0.46206896551724136,42,0.6268656716417911,102,0.7034482758620689,25,0.24509803921568626,0.05454901960784314,0.06815150779160155,0.0,0.362,0.1674132577142616,0.0,0.99,0.028333274073757853,0.6078747105595934,0.7652171069989396,26,26,deepseek_v3_0324
76,deepseek_v3_0324_temp0.6_27_candidate,145,0.02529655172413793,0.07662758620689655,69,0.47586206896551725,44,0.6376811594202898,100,0.6896551724137931,25,0.25,0.05486,0.0690589078014566,0.0,0.395,0.1678513276817268,0.0,0.985,0.022740130852637375,0.6102179396831264,0.7688099501274217,27,27,deepseek_v3_0324
77,deepseek_v3_0324_temp0.6_28_candidate,145,0.02491034482758621,0.07771724137931034,67,0.46206896551724136,43,0.6417910447761194,98,0.6758620689655173,24,0.24489795918367346,0.05344897959183674,0.06576540514338977,0.0,0.382,0.16914330604134742,0.0,0.99,0.023538009816146288,0.6003494355864502,0.7317087399046811,28,28,deepseek_v3_0324
78,deepseek_v3_0324_temp0.6_29_candidate,145,0.025048275862068967,0.07562758620689657,67,0.46206896551724136,41,0.6119402985074627,102,0.7034482758620689,26,0.2549019607843137,0.04975490196078432,0.06769682221793472,0.0,0.422,0.16640374435556707,0.0,0.987,0.0370159234036902,0.6189674444182138,0.6848606355535705,29,29,deepseek_v3_0324
79,deepseek_v3_0324_temp0.6_30_candidate,145,0.025386206896551723,0.07613103448275862,71,0.4896551724137931,44,0.6197183098591549,100,0.6896551724137931,27,0.27,0.05192,0.06972479756842033,0.0,0.434,0.16760903831988314,0.0,0.984,0.028386351204162552,0.6171930083469173,0.7387161685931289,30,30,deepseek_v3_0324
80,deepseek_v3_0324_temp0.6_31_candidate,145,0.02553103448275862,0.07610344827586207,68,0.4689655172413793,44,0.6470588235294118,101,0.696551724137931,24,0.2376237623762376,0.05106930693069307,0.07153278054174389,0.0,0.467,0.1669310294966129,0.0,0.984,0.03370826435542085,0.6365199664458023,0.6770223637419064,31,31,deepseek_v3_0324
