,Configuration,Tasks Analyzed,Raw Dis Mean,Raw Err Mean,Errors (Err > 0),Error Rate (Errors / Total),Detected Errors (Err > 0 and Dis > 0),Detection Rate (Detected / Errors),Confident (Dis = 0),Confident Rate (Confident / Total),Confident Errors (Err > 0 and Dis = 0),Confident Error Rate (Confident Errors / Confident),Error Mean When Confident,Raw Dis Std,Raw Dis min,Raw Dis Max,Raw Err Std,Raw Err min,Raw Err Max,R² (Err vs Dis),Spearman Rho err vs. diss,Unconfident Spearman Rho err vs. diss,no_candidates,threshold,model
10,ministral_8b_temp0.6_11_candidate,407,0.16272727272727275,0.37413022113022115,295,0.7248157248157249,210,0.711864406779661,196,0.48157248157248156,85,0.4336734693877551,0.21659183673469387,0.23027404209993702,0.0,0.896,0.3934210881175878,0.0,1.0,0.02645507240467182,0.5828986834708322,0.5960748142563435,11,11,ministral_8b
11,ministral_8b_temp0.6_12_candidate,406,0.16386206896551722,0.3732019704433497,297,0.7315270935960592,214,0.7205387205387206,189,0.46551724137931033,83,0.43915343915343913,0.22130687830687829,0.23053735833020028,0.0,0.904,0.3924991589160567,0.0,1.0,0.019348646125429303,0.5732844489812193,0.6090042156405215,12,12,ministral_8b
12,ministral_8b_temp0.6_13_candidate,406,0.16473152709359606,0.3753103448275863,300,0.7389162561576355,215,0.7166666666666667,190,0.46798029556650245,85,0.4473684210526316,0.21633157894736843,0.2307753035534355,0.0,0.889,0.3924127680560084,0.0,1.0,0.01853192110756574,0.5818103393124596,0.5899740214292242,13,13,ministral_8b
13,ministral_8b_temp0.6_14_candidate,406,0.16557881773399014,0.37521428571428567,300,0.7389162561576355,219,0.73,186,0.458128078817734,81,0.43548387096774194,0.2038279569892473,0.2291669803255012,0.0,0.898,0.392292725092437,0.0,1.0,0.0268935498409002,0.5970293313354407,0.5575121564025367,14,14,ministral_8b
14,ministral_8b_temp0.6_15_candidate,406,0.16559359605911328,0.3749137931034483,300,0.7389162561576355,219,0.73,186,0.458128078817734,81,0.43548387096774194,0.20538709677419353,0.22961592446272386,0.0,0.865,0.391993471541214,0.0,1.0,0.02855858832420166,0.5963218829308761,0.5687510418132374,15,15,ministral_8b
15,ministral_8b_temp0.6_16_candidate,405,0.16563456790123454,0.3742740740740741,300,0.7407407407407407,221,0.7366666666666667,184,0.454320987654321,79,0.42934782608695654,0.20529891304347825,0.22979661386393796,0.0,0.865,0.3927394593214352,0.0,1.0,0.030686605922357058,0.5955866664560585,0.5692603674668184,16,16,ministral_8b
16,ministral_8b_temp0.6_17_candidate,405,0.16617530864197527,0.3737358024691358,300,0.7407407407407407,222,0.74,183,0.45185185185185184,78,0.4262295081967213,0.20571038251366122,0.22996227577414893,0.0,0.876,0.39159228838566457,0.0,1.0,0.02302577145395812,0.5933915030011473,0.5582581183114883,17,17,ministral_8b
17,ministral_8b_temp0.6_18_candidate,405,0.16635308641975305,0.3729876543209877,298,0.7358024691358025,224,0.7516778523489933,177,0.43703703703703706,74,0.4180790960451977,0.19863276836158192,0.2300512906237096,0.0,0.87,0.391135488313135,0.0,1.0,0.02668481813449708,0.5959089234916748,0.5498692743976382,18,18,ministral_8b
18,ministral_8b_temp0.6_19_candidate,405,0.16697037037037035,0.3743283950617283,301,0.7432098765432099,225,0.7475083056478405,179,0.4419753086419753,76,0.4245810055865922,0.18957541899441338,0.22864279998784695,0.0,0.878,0.3918646948504849,0.0,1.0,0.038179618391631864,0.6132528425819447,0.5390705804011647,19,19,ministral_8b
19,ministral_8b_temp0.6_20_candidate,405,0.16464691358024688,0.3736740740740741,301,0.7432098765432099,229,0.760797342192691,175,0.43209876543209874,72,0.4114285714285714,0.1931942857142857,0.22601002112952392,0.0,0.876,0.3913099777804834,0.0,1.0,0.024814166838480367,0.6085709704967341,0.5466404839519564,20,20,ministral_8b
20,ministral_8b_temp0.6_21_candidate,405,0.1656074074074074,0.37409876543209875,303,0.7481481481481481,230,0.759075907590759,175,0.43209876543209874,73,0.41714285714285715,0.1991028571428571,0.22680041031261347,0.0,0.888,0.3916628054951764,0.0,1.0,0.02689281209998695,0.6050298112429198,0.5698259370880504,21,21,ministral_8b
21,ministral_8b_temp0.6_22_candidate,405,0.16442222222222216,0.37357777777777784,301,0.7432098765432099,231,0.7674418604651163,172,0.4246913580246914,70,0.4069767441860465,0.19656976744186047,0.22605197042568181,0.0,0.855,0.3922148403460205,0.0,1.0,0.024729045166187458,0.6060711527836852,0.5649971445576225,22,22,ministral_8b
22,ministral_8b_temp0.6_23_candidate,405,0.1649753086419753,0.37258271604938276,303,0.7481481481481481,232,0.7656765676567657,172,0.4246913580246914,71,0.4127906976744186,0.19597093023255815,0.22684465644085366,0.0,0.879,0.3915117029265224,0.0,1.0,0.03864454231782599,0.6081874567890666,0.5768868072106598,23,23,ministral_8b
23,ministral_8b_temp0.6_24_candidate,405,0.1627604938271605,0.37322469135802466,306,0.7555555555555555,233,0.761437908496732,172,0.4246913580246914,73,0.42441860465116277,0.19601744186046513,0.224767401133042,0.0,0.874,0.3919717820313796,0.0,1.0,0.025355685870469546,0.6067378535534765,0.5639793863625612,24,24,ministral_8b
24,ministral_8b_temp0.6_25_candidate,405,0.16263703703703702,0.37316543209876546,305,0.7530864197530864,235,0.7704918032786885,167,0.4123456790123457,70,0.41916167664670656,0.2021437125748503,0.22357088330734345,0.0,0.848,0.3909875307160454,0.0,1.0,0.023080536261919637,0.5974230410866309,0.5921021884181809,25,25,ministral_8b
25,ministral_8b_temp0.6_26_candidate,404,0.16195792079207916,0.372039603960396,306,0.7574257425742574,236,0.7712418300653595,167,0.41336633663366334,70,0.41916167664670656,0.20020359281437125,0.22180255181515945,0.0,0.865,0.39168879520981,0.0,1.0,0.030835546365326816,0.6054583942979047,0.5966351420647442,26,26,ministral_8b
26,ministral_8b_temp0.6_27_candidate,405,0.16314814814814815,0.37303456790123457,303,0.7481481481481481,234,0.7722772277227723,171,0.4222222222222222,69,0.40350877192982454,0.19481286549707605,0.22443175492792333,0.0,0.887,0.3914479153220751,0.0,1.0,0.0330421038807347,0.610890043445827,0.5750434210267183,27,27,ministral_8b
27,ministral_8b_temp0.6_28_candidate,404,0.16100247524752473,0.3729603960396039,305,0.754950495049505,233,0.7639344262295082,170,0.4207920792079208,72,0.4235294117647059,0.1966470588235294,0.2221741968731954,0.0,0.883,0.39092059842519233,0.0,1.0,0.028211322528743144,0.6092616916108925,0.5837729466361976,28,28,ministral_8b
28,ministral_8b_temp0.6_29_candidate,404,0.16267574257425743,0.3721831683168317,306,0.7574257425742574,240,0.7843137254901961,162,0.400990099009901,66,0.4074074074074074,0.2011604938271605,0.22309770382319327,0.0,0.868,0.39085210430476985,0.0,1.0,0.024898168343119198,0.603265371032128,0.5954099403083712,29,29,ministral_8b
29,ministral_8b_temp0.6_30_candidate,404,0.16163118811881189,0.3715519801980198,308,0.7623762376237624,243,0.788961038961039,159,0.3935643564356436,65,0.4088050314465409,0.1920251572327044,0.22188497179951047,0.0,0.872,0.3911330706821239,0.0,1.0,0.027725409948330726,0.6140372166676755,0.5828089341670347,30,30,ministral_8b
30,ministral_8b_temp0.6_31_candidate,404,0.16187128712871285,0.37245297029702973,305,0.754950495049505,241,0.7901639344262295,161,0.39851485148514854,64,0.39751552795031053,0.19014906832298137,0.22175557025235523,0.0,0.868,0.39179749551417165,0.0,1.0,0.03035292660956379,0.616073915000448,0.5723112087270443,31,31,ministral_8b
31,ministral_8b_temp0.6_32_candidate,404,0.1629381188118812,0.37194059405940594,309,0.7648514851485149,245,0.7928802588996764,159,0.3935643564356436,64,0.4025157232704403,0.19235849056603774,0.22262553168681568,0.0,0.864,0.3911123277353678,0.0,1.0,0.030499148353490324,0.615426383658018,0.5806367767193054,32,32,ministral_8b
32,ministral_8b_temp0.6_33_candidate,403,0.16241191066997518,0.37246898263027295,307,0.7617866004962779,243,0.7915309446254072,158,0.3920595533498759,64,0.4050632911392405,0.19281645569620254,0.22187583780475117,0.0,0.877,0.3911788836492952,0.0,1.0,0.026859840803354573,0.6126943815066445,0.5796874717434147,33,33,ministral_8b
33,ministral_8b_temp0.6_34_candidate,403,0.16219106699751862,0.37265756823821333,309,0.7667493796526055,243,0.7864077669902912,159,0.3945409429280397,66,0.41509433962264153,0.1919748427672956,0.2207781989264203,0.0,0.858,0.39144610289921117,0.0,1.0,0.030723112308081335,0.6149687798084944,0.582307595055705,34,34,ministral_8b
34,ministral_8b_temp0.6_35_candidate,403,0.16290570719602976,0.3723722084367246,307,0.7617866004962779,244,0.7947882736156352,157,0.38957816377171217,63,0.4012738853503185,0.19589171974522293,0.22242372555442974,0.0,0.869,0.3906932509009969,0.0,1.0,0.02839167544553922,0.6106904997195459,0.5878374207689328,35,35,ministral_8b
35,ministral_8b_temp0.6_36_candidate,402,0.16083333333333333,0.37165920398009944,307,0.763681592039801,242,0.7882736156351792,160,0.39800995024875624,65,0.40625,0.1910125,0.21971789824519736,0.0,0.857,0.39116813931007555,0.0,1.0,0.023850556616090812,0.6153283315125061,0.5703220332457376,36,36,ministral_8b
36,ministral_8b_temp0.6_37_candidate,403,0.1623200992555831,0.3731637717121588,307,0.7617866004962779,244,0.7947882736156352,158,0.3920595533498759,63,0.3987341772151899,0.19320886075949367,0.22108105531758607,0.0,0.849,0.39130777486226875,0.0,1.0,0.0250747926632946,0.6140271586686226,0.5797313670671803,37,37,ministral_8b
37,ministral_8b_temp0.6_38_candidate,403,0.16307940446650124,0.37324565756823824,308,0.7642679900744417,244,0.7922077922077922,155,0.38461538461538464,64,0.4129032258064516,0.19818709677419355,0.2220057309247152,0.0,0.861,0.3911256855989358,0.0,1.0,0.031402708768331844,0.6105841547911397,0.6035845155805853,38,38,ministral_8b
38,ministral_8b_temp0.6_39_candidate,402,0.16218407960199008,0.3716890547263681,307,0.763681592039801,241,0.7850162866449512,158,0.39303482587064675,66,0.4177215189873418,0.19324050632911394,0.22143649279998057,0.0,0.862,0.3904081552569647,0.0,1.0,0.03261409843394236,0.6125329565419754,0.5864429276055688,39,39,ministral_8b
39,ministral_8b_temp0.6_40_candidate,402,0.16254477611940296,0.3723407960199005,312,0.7761194029850746,248,0.7948717948717948,154,0.38308457711442784,64,0.4155844155844156,0.19292207792207794,0.2212508183307229,0.0,0.86,0.39040549882117964,0.0,1.0,0.03560306768625687,0.6180457017958597,0.5967669204592703,40,40,ministral_8b
40,ministral_8b_temp0.6_41_candidate,403,0.1643622828784119,0.373106699751861,311,0.771712158808933,247,0.7942122186495176,156,0.3870967741935484,64,0.41025641025641024,0.1903782051282051,0.22205415423082187,0.0,0.857,0.39099474973758785,0.0,1.0,0.040793756872041564,0.6225532026141356,0.5946718654673686,41,41,ministral_8b
41,ministral_8b_temp0.6_42_candidate,402,0.16329353233830848,0.37129850746268656,309,0.7686567164179104,247,0.7993527508090615,153,0.3805970149253731,62,0.40522875816993464,0.19364705882352942,0.22144544021721294,0.0,0.849,0.3896119774632794,0.0,1.0,0.03637626819570905,0.6177020166858516,0.6045739263733461,42,42,ministral_8b
42,ministral_8b_temp0.6_43_candidate,402,0.1637587064676617,0.37116417910447763,307,0.763681592039801,245,0.7980456026058632,151,0.3756218905472637,62,0.4105960264900662,0.19626490066225166,0.22192666976403633,0.0,0.859,0.38895575585199377,0.0,1.0,0.03541754604415448,0.6127714564711481,0.613579927185778,43,43,ministral_8b
43,ministral_8b_temp0.6_44_candidate,402,0.16321641791044775,0.37123134328358215,310,0.7711442786069652,248,0.8,153,0.3805970149253731,62,0.40522875816993464,0.19379738562091503,0.22108549578583878,0.0,0.861,0.3904455978599904,0.0,1.0,0.037188653316472586,0.617208680490189,0.6073332152420368,44,44,ministral_8b
44,ministral_8b_temp0.6_45_candidate,402,0.16270895522388062,0.37171890547263686,312,0.7761194029850746,248,0.7948717948717948,154,0.38308457711442784,64,0.4155844155844156,0.1924220779220779,0.22024772883983948,0.0,0.87,0.3896453523242087,0.0,1.0,0.03345858233837706,0.617880228080193,0.5964620389224607,45,45,ministral_8b
45,ministral_8b_temp0.6_46_candidate,402,0.1636318407960199,0.37203482587064673,310,0.7711442786069652,251,0.8096774193548387,149,0.3706467661691542,59,0.3959731543624161,0.19843624161073825,0.22268798594820108,0.0,0.85,0.38948701276874037,0.0,1.0,0.03155412495694998,0.6150418106850865,0.6206670715117749,46,46,ministral_8b
46,ministral_8b_temp0.6_47_candidate,402,0.16352238805970146,0.3719850746268657,310,0.7711442786069652,249,0.8032258064516129,150,0.373134328358209,61,0.4066666666666667,0.19713999999999998,0.222431029606057,0.0,0.844,0.3902399310133866,0.0,1.0,0.03401869355869824,0.6128597225770971,0.6106235971265618,47,47,ministral_8b
47,ministral_8b_temp0.6_48_candidate,402,0.16315671641791044,0.3720373134328358,311,0.7736318407960199,247,0.7942122186495176,153,0.3805970149253731,64,0.41830065359477125,0.1938888888888889,0.222295515779079,0.0,0.844,0.38988452953265756,0.0,1.0,0.02884670559158775,0.6144553549573988,0.5957574121482077,48,48,ministral_8b
48,ministral_8b_temp0.6_49_candidate,403,0.16333746898263024,0.3719354838709677,310,0.7692307692307693,250,0.8064516129032258,151,0.3746898263027295,60,0.3973509933774834,0.1965298013245033,0.22311096230194774,0.0,0.839,0.3895763504248863,0.0,1.0,0.029523753727884516,0.613743571392824,0.6066438781744675,49,49,ministral_8b
49,ministral_8b_temp0.6_50_candidate,402,0.16264676616915422,0.37245024875621896,310,0.7711442786069652,248,0.8,151,0.3756218905472637,62,0.4105960264900662,0.19624503311258276,0.22174451840973705,0.0,0.836,0.3893110495425965,0.0,1.0,0.02561802771623234,0.6126708222204196,0.6072823158411861,50,50,ministral_8b
50,deepseek_v3_0324_temp0.6_1_candidate,411,0.0,0.24882725060827252,210,0.5109489051094891,0,0.0,411,1.0,210,0.5109489051094891,0.24882725060827252,0.0,0.0,0.0,0.36911477169465207,0.0,1.0,-0.4544363159548883,,,1,1,deepseek_v3_0324
51,deepseek_v3_0324_temp0.6_2_candidate,411,0.1269075425790754,0.261367396593674,231,0.5620437956204379,97,0.4199134199134199,312,0.7591240875912408,134,0.42948717948717946,0.1944070512820513,0.29240597917696204,0.0,1.0,0.35193978804828313,0.0,1.0,-0.15732370879783097,0.47135383094555866,0.5728121615524163,2,2,deepseek_v3_0324
52,deepseek_v3_0324_temp0.6_3_candidate,411,0.12125547445255476,0.26271046228710465,242,0.5888077858880778,129,0.5330578512396694,280,0.681265206812652,113,0.4035714285714286,0.17633214285714285,0.2339855474937867,0.0,1.0,0.3431234040776297,0.0,1.0,-0.04506243669581944,0.5320093131225455,0.5002095710374725,3,3,deepseek_v3_0324
53,deepseek_v3_0324_temp0.6_4_candidate,411,0.11945255474452554,0.2628126520681265,254,0.6180048661800487,153,0.6023622047244095,258,0.6277372262773723,101,0.39147286821705424,0.17711627906976743,0.21660300295156082,0.0,1.0,0.34079139531351216,0.0,1.0,-0.056084645309098624,0.5451216343459943,0.5220715245839862,4,4,deepseek_v3_0324
54,deepseek_v3_0324_temp0.6_5_candidate,410,0.11757073170731708,0.2605585365853659,256,0.624390243902439,161,0.62890625,249,0.6073170731707317,95,0.3815261044176707,0.17055020080321284,0.20515430509610225,0.0,0.925,0.3391166829016949,0.0,1.0,-0.023090534996062395,0.5668070026192822,0.5399605582659582,5,5,deepseek_v3_0324
55,deepseek_v3_0324_temp0.6_6_candidate,409,0.11817359413202935,0.2624718826405868,253,0.6185819070904646,167,0.6600790513833992,241,0.589242053789731,86,0.35684647302904565,0.173448132780083,0.19707658443870488,0.0,0.938,0.33978097334181456,0.0,1.0,-0.006458265080957704,0.5682758495340889,0.5641226052890395,6,6,deepseek_v3_0324
56,deepseek_v3_0324_temp0.6_7_candidate,408,0.11672303921568629,0.26541421568627455,256,0.6274509803921569,173,0.67578125,232,0.5686274509803921,83,0.3577586206896552,0.172125,0.18919281392733595,0.0,0.888,0.34124265056205993,0.0,1.0,-0.0065756629449689186,0.5724335771935603,0.5731256097454929,7,7,deepseek_v3_0324
57,deepseek_v3_0324_temp0.6_8_candidate,408,0.1139485294117647,0.2658063725490196,261,0.6397058823529411,180,0.6896551724137931,226,0.553921568627451,81,0.3584070796460177,0.1710575221238938,0.1835050749893773,0.0,0.843,0.34295028259492605,0.0,1.0,-0.007404613793891679,0.5781793505317627,0.5634530302535914,8,8,deepseek_v3_0324
58,deepseek_v3_0324_temp0.6_9_candidate,408,0.11949019607843137,0.26666666666666666,262,0.6421568627450981,192,0.732824427480916,211,0.5171568627450981,70,0.33175355450236965,0.15959715639810426,0.18197934030004612,0.0,0.899,0.34048683667318536,0.0,1.0,0.016824128142055028,0.6015677829737172,0.5551828144716092,9,9,deepseek_v3_0324
59,deepseek_v3_0324_temp0.6_10_candidate,408,0.11851715686274511,0.26594117647058824,266,0.6519607843137255,197,0.7406015037593985,209,0.5122549019607843,69,0.33014354066985646,0.15548803827751195,0.17848748981194046,0.0,0.893,0.3396124253924889,0.0,1.0,0.02643344872773945,0.6111847400898488,0.5388016405244257,10,10,deepseek_v3_0324
60,deepseek_v3_0324_temp0.6_11_candidate,408,0.1153357843137255,0.2653627450980392,267,0.6544117647058824,198,0.7415730337078652,208,0.5098039215686274,69,0.3317307692307692,0.1585096153846154,0.17370547107177484,0.0,0.93,0.3395953269158053,0.0,1.0,0.019956334553301813,0.6101301187738962,0.5741366166048826,11,11,deepseek_v3_0324
61,deepseek_v3_0324_temp0.6_12_candidate,408,0.11234803921568627,0.2648333333333333,269,0.6593137254901961,200,0.7434944237918215,208,0.5098039215686274,69,0.3317307692307692,0.15929807692307693,0.17037666301485332,0.0,0.877,0.3399605681670989,0.0,1.0,0.006897731427886744,0.6098281041980202,0.578073297970976,12,12,deepseek_v3_0324
62,deepseek_v3_0324_temp0.6_13_candidate,408,0.10987254901960786,0.26383823529411765,269,0.6593137254901961,200,0.7434944237918215,206,0.5049019607843137,69,0.33495145631067963,0.1536019417475728,0.16829419103652912,0.0,0.909,0.34088041763395205,0.0,1.0,0.012550498066404736,0.6119862162621752,0.539665506536588,13,13,deepseek_v3_0324
63,deepseek_v3_0324_temp0.6_14_candidate,408,0.10866421568627452,0.2636838235294118,266,0.6519607843137255,201,0.7556390977443609,204,0.5,65,0.31862745098039214,0.15447549019607842,0.16778662188681423,0.0,0.924,0.34082249927613584,0.0,1.0,0.014076138030436947,0.6099221659498246,0.5515004306717782,14,14,deepseek_v3_0324
64,deepseek_v3_0324_temp0.6_15_candidate,408,0.106703431372549,0.26386519607843134,267,0.6544117647058824,203,0.7602996254681648,200,0.49019607843137253,64,0.32,0.15287499999999998,0.16447303786427767,0.0,0.919,0.3407867252725968,0.0,1.0,0.0031857957764953593,0.6112143388755255,0.5494513152738987,15,15,deepseek_v3_0324
65,deepseek_v3_0324_temp0.6_16_candidate,408,0.10592156862745099,0.26255882352941173,271,0.6642156862745098,208,0.7675276752767528,198,0.4852941176470588,63,0.3181818181818182,0.15232828282828284,0.16278862369767289,0.0,0.898,0.3402121043577919,0.0,1.0,0.006295161352415479,0.6163809062578259,0.5543717026826589,16,16,deepseek_v3_0324
66,deepseek_v3_0324_temp0.6_17_candidate,408,0.10565196078431373,0.26355882352941173,272,0.6666666666666666,205,0.7536764705882353,198,0.4852941176470588,67,0.3383838383838384,0.15473232323232322,0.16376710042749684,0.0,0.909,0.3408681339977184,0.0,1.0,0.002139912000446831,0.6090011813530732,0.5694903549288476,17,17,deepseek_v3_0324
67,deepseek_v3_0324_temp0.6_18_candidate,408,0.10268382352941176,0.2618259803921568,273,0.6691176470588235,210,0.7692307692307693,196,0.4803921568627451,63,0.32142857142857145,0.15346938775510202,0.160591310942051,0.0,0.922,0.340269316075185,0.0,1.0,-0.001260667324325837,0.6198480925201398,0.5952952809592996,18,18,deepseek_v3_0324
68,deepseek_v3_0324_temp0.6_19_candidate,407,0.10075429975429975,0.2605331695331696,273,0.6707616707616708,210,0.7692307692307693,195,0.47911547911547914,63,0.3230769230769231,0.1586820512820513,0.15890013112235404,0.0,0.918,0.3406343529553289,0.0,1.0,-0.006460543514154038,0.6088843161394641,0.616227185066338,19,19,deepseek_v3_0324
69,deepseek_v3_0324_temp0.6_20_candidate,407,0.1005872235872236,0.2597985257985258,271,0.6658476658476659,210,0.7749077490774908,192,0.47174447174447176,61,0.3177083333333333,0.15644270833333332,0.1591726355116712,0.0,0.936,0.3404609733814746,0.0,1.0,-0.00036601670562808053,0.6096686425482156,0.6047770400503617,20,20,deepseek_v3_0324
70,deepseek_v3_0324_temp0.6_21_candidate,406,0.10023399014778327,0.25995320197044336,275,0.6773399014778325,210,0.7636363636363637,193,0.4753694581280788,65,0.33678756476683935,0.15389119170984455,0.15803202246841627,0.0,0.947,0.34060296473070145,0.0,1.0,-0.008254907042409831,0.6142234788594779,0.5987735007935402,21,21,deepseek_v3_0324
71,deepseek_v3_0324_temp0.6_22_candidate,407,0.09830958230958231,0.25978624078624074,274,0.6732186732186732,209,0.7627737226277372,195,0.47911547911547914,65,0.3333333333333333,0.1555025641025641,0.15619855215999004,0.0,0.935,0.341224987933968,0.0,1.0,-0.010629055575674728,0.6048555104675287,0.588482762341995,22,22,deepseek_v3_0324
72,deepseek_v3_0324_temp0.6_23_candidate,407,0.09745454545454546,0.2585577395577396,274,0.6732186732186732,212,0.7737226277372263,192,0.47174447174447176,62,0.3229166666666667,0.15546875000000002,0.15534579727161302,0.0,0.916,0.3411224296677204,0.0,1.0,-0.004611929122039671,0.6138527272889304,0.6151466969323327,23,23,deepseek_v3_0324
73,deepseek_v3_0324_temp0.6_24_candidate,407,0.09694348894348895,0.25811547911547916,277,0.6805896805896806,212,0.7653429602888087,195,0.47911547911547914,65,0.3333333333333333,0.15492307692307694,0.15492304263941123,0.0,0.934,0.3401418029646361,0.0,1.0,-0.00811947300265281,0.6116072640074848,0.5961534407824756,24,24,deepseek_v3_0324
74,deepseek_v3_0324_temp0.6_25_candidate,407,0.09575921375921377,0.2576461916461916,275,0.6756756756756757,213,0.7745454545454545,190,0.4668304668304668,62,0.3263157894736842,0.1537,0.154771023728972,0.0,0.928,0.3403225130713319,0.0,1.0,-0.013391451453069969,0.6115863218098053,0.5878898175585179,25,25,deepseek_v3_0324
75,deepseek_v3_0324_temp0.6_26_candidate,407,0.09677886977886979,0.2574447174447175,277,0.6805896805896806,216,0.779783393501805,189,0.4643734643734644,61,0.32275132275132273,0.1573915343915344,0.15644070944984165,0.0,0.935,0.3405414481411478,0.0,1.0,-0.003923596365605464,0.6136119901608174,0.626227198016099,26,26,deepseek_v3_0324
76,deepseek_v3_0324_temp0.6_27_candidate,407,0.09629975429975429,0.2578058968058968,277,0.6805896805896806,215,0.776173285198556,188,0.4619164619164619,62,0.32978723404255317,0.15661702127659574,0.15703494524921408,0.0,0.92,0.3401696847345485,0.0,1.0,-0.012531619624553736,0.6074527076136537,0.6060105479489479,27,27,deepseek_v3_0324
77,deepseek_v3_0324_temp0.6_28_candidate,407,0.0958108108108108,0.25847911547911545,276,0.6781326781326781,214,0.7753623188405797,190,0.4668304668304668,62,0.3263157894736842,0.1545421052631579,0.1548111033516789,0.0,0.904,0.3405009302050006,0.0,1.0,-0.015290060003789518,0.6119389688770183,0.5977154625437026,28,28,deepseek_v3_0324
78,deepseek_v3_0324_temp0.6_29_candidate,407,0.0947051597051597,0.25843734643734645,275,0.6756756756756757,214,0.7781818181818182,191,0.4692874692874693,61,0.3193717277486911,0.1453089005235602,0.1541831819938254,0.0,0.922,0.3406750638743378,0.0,1.0,-0.01103498311517681,0.6245697184439098,0.5663663680166604,29,29,deepseek_v3_0324
79,deepseek_v3_0324_temp0.6_30_candidate,407,0.09442014742014743,0.2578132678132678,279,0.6855036855036855,216,0.7741935483870968,189,0.4643734643734644,63,0.3333333333333333,0.14700000000000002,0.15399198385907287,0.0,0.906,0.3410985569792855,0.0,1.0,-0.008817662536222404,0.6203758755350243,0.5779987039968342,30,30,deepseek_v3_0324
