,Configuration,Tasks Analyzed,Raw Dis Mean,Raw Err Mean,Errors (Err > 0),Error Rate (Errors / Total),Detected Errors (Err > 0 and Dis > 0),Detection Rate (Detected / Errors),Confident (Dis = 0),Confident Rate (Confident / Total),Confident Errors (Err > 0 and Dis = 0),Confident Error Rate (Confident Errors / Confident),Error Mean When Confident,Raw Dis Std,Raw Dis min,Raw Dis Max,Raw Err Std,Raw Err min,Raw Err Max,R² (Err vs Dis),Spearman Rho err vs. diss,Unconfident Spearman Rho err vs. diss,no_candidates,threshold,model
14,gpt_3_5_temp1_1_temp,401,0.18087032418952617,0.31572319201995014,285,0.7107231920199502,228,0.8,170,0.4239401496259352,57,0.3352941176470588,0.16623529411764706,0.24061957255262117,0.0,0.954,0.36039097733492786,0.0,1.0,0.16425914658192575,0.6452587295638419,0.6546289805123173,1.0,1.0,gpt_3_5
15,claude_opus_4_temp0.2_0.2_temp,410,0.03147560975609756,0.2688243902439024,234,0.5707317073170731,68,0.2905982905982906,342,0.8341463414634146,166,0.4853801169590643,0.23463742690058478,0.10644084875255731,0.0,0.766,0.3732136684688079,0.0,1.0,-0.363468176950307,0.3403086673936096,0.27065965663376657,0.2,0.2,claude_opus_4
16,claude_opus_4_temp0.6_0.6_temp,410,0.058221951219512194,0.2717487804878049,239,0.5829268292682926,118,0.49372384937238495,291,0.7097560975609756,121,0.41580756013745707,0.210319587628866,0.13911603160617858,0.0,0.79,0.3669028352947048,0.0,1.0,-0.23105477850469858,0.4583477395826781,0.47130562103592727,0.6,0.6,claude_opus_4
17,claude_opus_4_temp1_1_temp,408,0.07623039215686274,0.2738529411764706,251,0.6151960784313726,151,0.601593625498008,255,0.625,100,0.39215686274509803,0.20272941176470588,0.15958048819818701,0.0,0.86,0.3630785213799185,0.0,1.0,-0.16632244365504545,0.5034081462348885,0.5785367400694653,1.0,1.0,claude_opus_4
18,deepseek_v3_0324_temp0.2_0.2_temp,408,0.07342892156862746,0.2552696078431373,240,0.5882352941176471,146,0.6083333333333333,261,0.6397058823529411,94,0.36015325670498083,0.15432950191570882,0.1544219132791644,0.0,0.951,0.34975004500110873,0.0,1.0,-0.08250352631447688,0.5791692171384473,0.4609009778211163,0.2,0.2,deepseek_v3_0324
19,deepseek_v3_0324_temp0.6_0.6_temp,408,0.11871813725490195,0.2664240196078432,265,0.6495098039215687,196,0.7396226415094339,210,0.5147058823529411,69,0.32857142857142857,0.1571095238095238,0.17889253939567223,0.0,0.911,0.3397956336658147,0.0,1.0,0.024345393149860173,0.6072299032354666,0.5438650469764488,0.6,0.6,deepseek_v3_0324
20,deepseek_v3_0324_temp1_1_temp,407,0.10080098280098279,0.2601253071253071,254,0.6240786240786241,179,0.7047244094488189,225,0.5528255528255528,75,0.3333333333333333,0.14749777777777776,0.1747253856546166,0.0,0.901,0.3432094890003675,0.0,1.0,0.0015162934194521416,0.612456617839137,0.5300921662685211,1.0,1.0,deepseek_v3_0324
21,gpt_4o_temp0.2_0.2_temp,410,0.07015609756097561,0.28022926829268296,249,0.6073170731707317,135,0.5421686746987951,275,0.6707317073170732,114,0.41454545454545455,0.20082181818181818,0.15000835757006517,0.0,0.916,0.3716289470228581,0.0,1.0,-0.17350317334294507,0.5040763323071509,0.5229907550520716,0.2,0.2,gpt_4o
22,gpt_4o_temp0.6_0.6_temp,408,0.11231372549019607,0.27638970588235295,270,0.6617647058823529,193,0.7148148148148148,211,0.5171568627450981,77,0.36492890995260663,0.17054976303317534,0.18707724788000282,0.0,0.904,0.3606954578663331,0.0,1.0,0.05149313020474677,0.6026569296835372,0.6889511144746151,0.6,0.6,gpt_4o
23,gpt_4o_temp1_1_temp,408,0.13904656862745096,0.2754950980392157,282,0.6911764705882353,227,0.8049645390070922,175,0.42892156862745096,55,0.3142857142857143,0.14275428571428572,0.2018034747946776,0.0,0.899,0.34922789482655936,0.0,1.0,0.11420988400290333,0.6592802361081552,0.6369382749574938,1.0,1.0,gpt_4o
